date,temperature_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2_day,rainfall_mm,cloud_cover_pct,site_name,latitude,longitude,data_source,load_timestamp
2021-12-17,15.01,26.28,4.56,4.1443,0.0,31.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-18,14.96,26.59,4.03,4.1746,0.0,30.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-19,16.21,27.02,3.01,4.2274,0.0,42.99,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-20,18.87,20.48,1.73,4.1592,0.0,44.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-21,19.02,44.3,2.02,4.0526,0.0,26.81,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-22,20.52,70.92,3.02,4.0188,0.0,14.39,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-23,21.42,73.43,3.23,3.8974,0.0,24.39,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-24,22.73,69.32,2.13,3.3242,0.0,36.81,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-25,22.45,44.52,1.37,3.5045,0.0,8.97,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-26,22.3,60.19,2.48,3.4872,0.03,39.3,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-27,21.27,44.17,2.38,2.9827,0.93,63.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-28,18.57,63.83,4.24,2.8145,1.2,53.49,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-29,17.33,58.7,3.31,3.588,0.0,4.55,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-30,17.51,50.87,4.14,4.2065,0.0,14.76,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2021-12-31,17.89,44.3,4.23,3.9595,0.0,30.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-01,17.25,48.11,3.32,3.7296,0.0,29.86,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-02,19.18,44.69,2.86,4.0308,0.0,19.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-03,21.61,47.55,1.69,3.3797,0.0,43.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-04,23.34,49.51,1.19,3.2107,0.0,63.62,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-05,21.25,60.46,2.99,1.649,3.58,84.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-06,19.59,76.24,1.64,3.5791,1.65,55.31,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-07,18.87,71.63,4.66,3.1738,0.67,34.09,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-08,16.37,62.98,1.91,4.6915,0.0,5.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-09,15.87,55.14,2.15,4.6992,0.0,6.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-10,15.05,52.83,3.34,4.8067,0.0,9.36,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-11,15.21,50.06,3.75,4.7426,0.0,12.08,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-12,14.69,50.03,3.73,4.6128,0.0,17.64,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-13,15.05,44.27,3.23,4.6159,0.0,11.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-14,15.51,41.75,3.73,4.6882,0.0,16.93,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-15,15.73,44.83,4.13,4.6056,0.0,18.04,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-16,16.64,43.47,3.46,4.5626,0.0,14.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-17,18.81,37.74,2.78,4.3243,0.0,16.88,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-18,20.67,32.93,3.1,4.6058,0.0,9.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-19,21.69,35.29,2.96,4.5679,0.0,12.84,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-20,23.03,60.34,4.29,4.4827,0.0,23.99,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-21,23.13,65.47,5.49,3.9842,0.0,42.06,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-22,18.76,37.75,6.26,4.3303,0.0,28.58,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-23,15.01,29.3,2.55,5.082,0.0,22.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-24,15.69,29.16,2.03,5.081,0.0,33.89,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-25,16.79,20.85,1.78,5.0791,0.0,34.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-26,16.51,21.9,2.57,5.2159,0.0,30.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-27,16.97,21.99,2.68,5.249,0.0,26.12,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-28,18.64,20.09,2.03,5.1737,0.0,23.3,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-29,19.85,24.55,1.71,5.1564,0.0,30.09,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-30,20.27,62.26,3.99,5.0969,0.0,13.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-01-31,22.53,64.19,4.12,4.8977,0.0,28.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-01,22.95,51.44,2.38,5.0647,0.0,38.92,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-02,22.97,44.9,4.54,5.1487,0.0,32.51,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-03,19.82,46.0,4.57,4.8432,0.0,14.44,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-04,19.74,34.76,3.09,5.3489,0.0,30.9,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-05,20.12,62.47,3.81,5.3683,0.0,29.97,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-06,20.08,62.54,3.96,5.5987,0.0,21.18,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-07,21.22,64.14,2.45,4.8127,0.0,21.02,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-08,22.48,59.21,3.72,4.6145,0.0,21.89,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-09,21.66,49.16,3.45,5.1718,0.0,8.02,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-10,20.71,31.44,4.1,5.478,0.0,7.54,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-11,20.42,26.41,3.39,5.6604,0.0,9.95,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-12,21.69,20.2,1.6,5.6129,0.0,13.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-13,20.78,37.75,2.42,5.5601,0.0,20.83,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-14,20.92,49.7,2.44,5.4989,0.0,22.64,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-15,22.54,45.52,1.8,5.3537,0.0,9.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-16,23.91,26.14,1.91,5.2356,0.0,7.99,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-17,24.78,22.18,1.15,5.5133,0.0,5.64,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-18,23.12,28.62,2.96,5.5027,0.0,8.9,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-19,23.02,23.95,3.09,5.6424,0.0,16.3,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-20,23.57,24.82,3.41,5.737,0.0,17.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-21,24.72,53.08,5.13,5.7826,0.0,11.87,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-22,24.92,59.65,6.31,5.9942,0.0,10.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-23,24.6,51.68,3.75,5.4665,0.0,12.91,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-24,25.03,29.66,2.09,5.7941,0.0,15.07,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-25,24.5,50.16,3.62,5.837,0.0,12.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-26,24.64,45.9,3.14,5.9016,0.0,11.83,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-27,23.78,30.09,4.36,5.7881,0.0,13.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-02-28,24.39,24.35,3.3,5.7713,0.0,9.2,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-01,26.34,22.02,2.03,5.8716,0.0,10.86,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-02,25.6,43.43,3.61,5.7492,0.0,4.35,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-03,24.9,34.82,4.72,6.1123,0.0,6.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-04,24.26,27.41,3.9,6.2431,0.0,4.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-05,25.07,24.27,2.7,6.1867,0.0,10.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-06,25.98,24.85,3.05,5.3016,0.0,59.36,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-07,26.11,39.98,2.51,6.1613,0.0,31.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-08,28.1,27.86,2.17,6.1078,0.0,17.21,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-09,27.41,26.52,3.51,5.8654,0.0,3.76,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-10,28.82,25.68,2.69,5.7782,0.0,6.12,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-11,29.56,25.17,2.34,5.9542,0.0,8.97,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-12,30.48,21.33,1.22,6.2263,0.0,7.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-13,30.25,27.48,2.72,6.3473,0.0,9.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-14,30.47,28.3,4.06,6.3142,0.0,11.53,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-15,30.52,28.21,4.78,6.5986,0.0,12.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-16,30.01,35.17,5.06,6.6538,0.0,16.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-17,30.09,39.82,5.2,6.7226,0.0,20.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-18,30.3,37.22,5.51,6.6715,0.0,16.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-19,29.58,45.53,6.3,6.3466,0.0,15.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-20,29.4,43.74,6.51,6.2774,0.0,9.31,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-21,28.18,40.62,4.38,6.355,0.0,15.07,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-22,27.75,41.63,5.06,6.3499,0.0,11.97,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-23,28.28,44.61,5.92,6.0002,0.0,13.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-24,29.35,43.55,4.91,6.5285,0.0,8.27,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-25,30.38,43.72,3.32,6.3857,0.0,11.89,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-26,31.1,40.97,3.91,6.4378,0.0,13.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-27,31.61,31.51,5.11,6.7325,0.0,14.89,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-28,31.49,33.16,5.76,6.7003,0.0,20.82,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-29,31.1,45.52,6.16,6.7118,0.0,25.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-30,30.81,45.31,4.08,6.6492,0.0,21.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-03-31,31.45,37.26,2.5,6.7529,0.0,24.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-01,31.6,34.2,3.32,6.9694,0.0,10.9,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-02,32.0,37.34,3.29,6.8534,0.0,6.28,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-03,31.69,41.16,4.5,6.8856,0.0,8.36,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-04,31.23,41.03,4.85,6.8772,0.0,7.89,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-05,32.43,36.14,5.26,6.2741,0.0,60.05,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-06,33.39,31.85,5.5,6.2873,0.0,58.52,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-07,34.22,33.69,5.86,6.6871,0.0,34.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-08,34.09,31.99,6.26,6.7128,0.0,17.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-09,33.09,38.04,5.11,7.0608,0.0,23.77,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-10,33.23,42.1,5.23,7.0063,0.0,10.29,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-11,31.8,47.39,5.94,6.3538,0.0,33.67,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-12,31.48,49.43,6.87,7.3116,0.0,6.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-13,31.41,50.1,6.54,7.019,0.0,7.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-14,31.95,50.99,6.45,6.9905,0.0,4.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-15,32.23,50.23,6.73,7.0661,0.0,3.53,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-16,32.42,52.63,7.84,7.086,0.0,3.78,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-17,31.92,53.41,6.73,7.0812,0.0,4.86,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-18,32.04,50.23,5.49,7.2151,0.0,15.55,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-19,32.71,45.31,5.01,6.6989,0.0,34.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-20,32.37,43.34,5.43,5.8661,0.0,55.28,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-21,33.43,33.08,5.17,6.8345,0.08,8.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-22,32.76,37.35,5.32,6.9038,0.02,18.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-23,33.19,33.96,3.77,7.2461,0.0,7.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-24,33.43,35.27,6.01,7.3334,0.0,11.86,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-25,32.49,42.22,5.01,7.1482,0.0,3.91,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-26,33.49,46.39,6.23,7.1206,0.0,4.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-27,34.23,44.8,4.95,7.3399,0.0,7.92,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-28,34.32,41.79,5.7,7.6087,0.0,8.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-29,33.78,49.45,6.44,7.2211,0.0,6.26,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-04-30,35.29,47.88,6.9,6.9043,0.0,4.18,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-01,33.89,52.66,6.69,7.1431,0.0,4.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-02,34.46,41.66,7.19,7.3608,0.0,6.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-03,32.7,51.09,8.1,6.9223,0.0,5.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-04,32.6,53.43,6.76,7.1962,0.0,6.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-05,32.98,48.57,3.83,6.9295,0.0,12.42,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-06,33.68,42.93,4.69,6.9898,0.0,4.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-07,34.21,41.25,4.83,7.0294,0.0,4.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-08,34.34,39.96,6.43,7.4822,0.0,4.67,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-09,33.37,50.08,6.25,7.5396,0.0,8.27,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-10,34.1,49.04,5.33,7.4402,0.0,11.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-11,36.08,42.68,4.81,7.3068,0.0,3.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-12,36.38,34.76,6.68,7.1844,0.0,7.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-13,36.27,42.76,7.21,7.325,0.0,4.59,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-14,35.85,46.18,7.25,7.3639,0.0,3.88,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-15,33.98,51.72,8.45,7.4426,0.0,5.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-16,33.4,52.93,9.0,6.7639,0.0,12.49,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-17,33.81,50.02,8.61,6.3432,0.0,11.51,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-18,34.36,48.11,6.03,6.8316,0.0,4.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-19,35.18,45.92,5.78,7.0171,0.0,4.1,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-20,33.15,52.54,8.55,7.2787,0.0,3.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-21,32.49,57.61,10.0,6.9497,0.0,8.5,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-22,33.18,56.32,9.63,6.6595,0.0,12.79,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-23,33.36,55.3,10.28,5.4307,0.0,34.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-24,33.57,55.43,8.0,6.87,0.0,8.81,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-25,33.24,53.21,6.39,6.4066,0.0,24.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-26,32.84,54.22,7.76,6.7548,0.0,15.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-27,32.97,53.76,9.03,6.624,0.0,9.87,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-28,33.07,55.47,9.79,6.3562,0.0,14.31,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-29,33.06,56.57,8.98,6.2604,0.0,22.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-30,33.71,53.88,8.66,6.6936,0.0,8.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-05-31,33.66,51.53,8.59,7.045,0.0,6.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-01,33.85,50.88,8.03,7.1772,0.0,6.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-02,34.36,47.23,8.59,7.2134,0.0,8.31,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-03,33.76,48.68,8.74,7.4292,0.0,5.67,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-04,32.95,51.75,8.66,7.5797,0.0,9.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-05,32.83,53.19,7.55,7.5768,0.0,10.62,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-06,33.35,53.6,7.51,7.2391,0.0,13.26,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-07,32.59,53.97,7.8,7.0282,0.0,16.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-08,32.99,55.75,8.2,7.2384,0.0,10.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-09,32.88,56.95,8.96,7.2874,0.0,7.92,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-10,33.13,54.78,8.04,7.4119,0.0,18.52,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-11,33.66,52.26,7.23,7.4842,0.0,12.71,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2022-06-12,33.93,51.34,6.37,5.8867,0.05,72.72,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
