date,site_name,solar_generation_mw,wind_generation_mw,total_generation_mw,renewable_energy_mwh,co2_avoided_kg,coal_saved_kg,trees_equivalent,co2_avoided_tons,coal_saved_tons,trees_equivalent_million
2021-12-26,Khavda Renewable Energy Park,73.28525160000001,0.0,73.28525160000001,73.29,60093.91,36642.63,2731.54,60.09,36.64,0.0
2021-12-27,Khavda Renewable Energy Park,50.659817285,0.0,50.659817285,50.66,41541.05,25329.91,1888.23,41.54,25.33,0.0
2021-12-28,Khavda Renewable Energy Park,52.558395175,0.457694375857339,53.01608955085734,53.02,43473.19,26508.04,1976.05,43.47,26.51,0.0
2021-12-29,Khavda Renewable Energy Park,95.976309,0.0071514746227709,95.98346047462276,95.98,78706.44,47991.73,3577.57,78.71,47.99,0.0
2021-12-30,Khavda Renewable Energy Park,105.4342399,0.3556518518518515,105.78989175185184,105.79,86747.71,52894.95,3943.08,86.75,52.89,0.0
2021-12-31,Khavda Renewable Energy Park,89.1299288,0.4467101851851855,89.57663898518518,89.58,73452.84,44788.32,3338.77,73.45,44.79,0.0
2022-01-01,Khavda Renewable Energy Park,84.18863376,0.0078661179698216,84.19649987796983,84.2,69041.13,42098.25,3138.23,69.04,42.1,0.0
2022-01-02,Khavda Renewable Energy Park,98.19048954000002,0.0,98.19048954000002,98.19,80516.2,49095.24,3659.83,80.52,49.1,0.0
2022-01-03,Khavda Renewable Energy Park,68.70068276500001,0.0,68.70068276500001,68.7,56334.56,34350.34,2560.66,56.33,34.35,0.0
2022-01-04,Khavda Renewable Energy Park,54.59056889,0.0,54.59056889,54.59,44764.27,27295.28,2034.74,44.76,27.3,0.0
2022-01-05,Khavda Renewable Energy Park,22.26108775000001,0.0,22.26108775000001,22.26,18254.09,11130.54,829.73,18.25,11.13,0.0
2022-01-06,Khavda Renewable Energy Park,65.76184653499999,0.0,65.76184653499999,65.76,53924.71,32880.92,2451.12,53.92,32.88,0.0
2022-01-07,Khavda Renewable Energy Park,69.42735107,1.0980820301783267,70.52543310017833,70.53,57830.86,35262.72,2628.68,57.83,35.26,0.0
2022-01-08,Khavda Renewable Energy Park,124.63485815,0.0,124.63485815,124.63,102200.58,62317.43,4645.48,102.2,62.32,0.0
2022-01-09,Khavda Renewable Energy Park,123.9167292,0.0,123.9167292,123.92,101611.72,61958.36,4618.71,101.61,61.96,0.0
2022-01-10,Khavda Renewable Energy Park,124.76078252,0.0094351165980795,124.77021763659808,124.77,102311.58,62385.11,4650.53,102.31,62.39,0.0
2022-01-11,Khavda Renewable Energy Park,120.96854968,0.1012731481481481,121.06982282814816,121.07,99277.25,60534.91,4512.6,99.28,60.53,0.0
2022-01-12,Khavda Renewable Energy Park,113.42598432,0.0933854252400548,113.51936974524006,113.52,93085.88,56759.68,4231.18,93.09,56.76,0.0
2022-01-13,Khavda Renewable Energy Park,117.84346541,0.0029207475994513,117.84638615759944,117.85,96634.04,58923.19,4392.46,96.63,58.92,0.0
2022-01-14,Khavda Renewable Energy Park,115.82924771,0.0933854252400548,115.92263313524006,115.92,95056.56,57961.32,4320.75,95.06,57.96,0.0
2022-01-15,Khavda Renewable Energy Park,112.94497104,0.3463744513031547,113.29134549130316,113.29,92898.9,56645.67,4222.68,92.9,56.65,0.0
2022-01-16,Khavda Renewable Energy Park,114.83402623,0.0233659807956104,114.8573922107956,114.86,94183.06,57428.7,4281.05,94.18,57.43,0.0
2022-01-17,Khavda Renewable Energy Park,106.87420964,0.0,106.87420964,106.87,87636.85,53437.1,3983.49,87.64,53.44,0.0
2022-01-18,Khavda Renewable Energy Park,119.72109259,0.0002400548696844,119.72133264486968,119.72,98171.49,59860.67,4462.34,98.17,59.86,0.0
2022-01-19,Khavda Renewable Energy Park,115.93969706,0.0,115.93969706,115.94,95070.55,57969.85,4321.39,95.07,57.97,0.0
2022-01-20,Khavda Renewable Energy Park,105.53015445500004,0.5153231481481482,106.04547760314816,106.05,86957.29,53022.74,3952.6,86.96,53.02,0.0
2022-01-21,Khavda Renewable Energy Park,81.91555042,3.706026851851852,85.62157727185185,85.62,70209.69,42810.79,3191.35,70.21,42.81,0.0
2022-01-22,Khavda Renewable Energy Park,98.66285429,8.31693525377229,106.9797895437723,106.98,87723.43,53489.89,3987.43,87.72,53.49,0.0
2022-01-23,Khavda Renewable Energy Park,121.1815605,0.0,121.1815605,121.18,99368.88,60590.78,4516.77,99.37,60.59,0.0
2022-01-24,Khavda Renewable Energy Park,111.31531015,0.0,111.31531015,111.32,91278.55,55657.66,4149.03,91.28,55.66,0.0
2022-01-25,Khavda Renewable Energy Park,110.653526555,0.0,110.653526555,110.65,90735.89,55326.76,4124.36,90.74,55.33,0.0
2022-01-26,Khavda Renewable Energy Park,116.990289845,0.0,116.990289845,116.99,95932.04,58495.14,4360.55,95.93,58.5,0.0
2022-01-27,Khavda Renewable Energy Park,121.7253598,0.0,121.7253598,121.73,99814.8,60862.68,4537.04,99.81,60.86,0.0
2022-01-28,Khavda Renewable Energy Park,122.38646035,0.0,122.38646035,122.39,100356.9,61193.23,4561.68,100.36,61.19,0.0
2022-01-29,Khavda Renewable Energy Park,116.20024746,0.0,116.20024746,116.2,95284.2,58100.12,4331.1,95.28,58.1,0.0
2022-01-30,Khavda Renewable Energy Park,129.223489615,0.2329250000000001,129.456414615,129.46,106154.26,64728.21,4825.19,106.15,64.73,0.0
2022-01-31,Khavda Renewable Energy Park,111.566422495,0.3372598079561043,111.90368230295611,111.9,91761.02,55951.84,4170.96,91.76,55.95,0.0
2022-02-01,Khavda Renewable Energy Park,106.75475954,0.0,106.75475954,106.75,87538.9,53377.38,3979.04,87.54,53.38,0.0
2022-02-02,Khavda Renewable Energy Park,113.970850895,0.8767437585733879,114.84759465357338,114.85,94175.03,57423.8,4280.68,94.18,57.42,0.0
2022-02-03,Khavda Renewable Energy Park,121.64859168,0.9289866598079568,122.57757833980796,122.58,100513.61,61288.79,4568.8,100.51,61.29,0.0
2022-02-04,Khavda Renewable Energy Park,119.82338335,0.0001749999999999,119.82355835,119.82,98255.32,59911.78,4466.15,98.26,59.91,0.0
2022-02-05,Khavda Renewable Energy Park,121.08173808499998,0.127575,121.20931308499998,121.21,99391.64,60604.66,4517.8,99.39,60.6,0.0
2022-02-06,Khavda Renewable Energy Park,134.39847311,0.2123851851851851,134.61085829518518,134.61,110380.9,67305.43,5017.31,110.38,67.31,0.01
2022-02-07,Khavda Renewable Energy Park,115.65736259,0.0,115.65736259,115.66,94839.04,57828.68,4310.87,94.84,57.83,0.0
2022-02-08,Khavda Renewable Energy Park,110.231868175,0.0896,110.321468175,110.32,90463.6,55160.73,4111.98,90.46,55.16,0.0
2022-02-09,Khavda Renewable Energy Park,135.38065706,0.021875,135.40253206,135.4,111030.08,67701.27,5046.82,111.03,67.7,0.01
2022-02-10,Khavda Renewable Energy Park,143.82982020000003,0.3195130315500682,144.1493332315501,144.15,118202.45,72074.67,5372.84,118.2,72.07,0.01
2022-02-11,Khavda Renewable Energy Park,146.36803830000002,0.0142398148148148,146.38227811481485,146.38,120033.47,73191.14,5456.07,120.03,73.19,0.01
2022-02-12,Khavda Renewable Energy Park,142.157637655,0.0,142.157637655,142.16,116569.26,71078.82,5298.6,116.57,71.08,0.01
2022-02-13,Khavda Renewable Energy Park,133.792964305,0.0,133.792964305,133.79,109710.23,66896.48,4986.83,109.71,66.9,0.0
2022-02-14,Khavda Renewable Energy Park,130.67805916,0.0,130.67805916,130.68,107156.01,65339.03,4870.73,107.16,65.34,0.0
2022-02-15,Khavda Renewable Energy Park,138.772990015,0.0,138.772990015,138.77,113793.85,69386.5,5172.45,113.79,69.39,0.01
2022-02-16,Khavda Renewable Energy Park,137.07664674,0.0,137.07664674,137.08,112402.85,68538.32,5109.22,112.4,68.54,0.01
2022-02-17,Khavda Renewable Energy Park,146.48507302000002,0.0,146.48507302000002,146.49,120117.76,73242.54,5459.9,120.12,73.24,0.01
2022-02-18,Khavda Renewable Energy Park,143.24353505000002,0.0,143.24353505000002,143.24,117459.7,71621.77,5339.08,117.46,71.62,0.01
2022-02-19,Khavda Renewable Energy Park,139.99076520000003,0.0001749999999999,139.99094020000004,139.99,114792.57,69995.47,5217.84,114.79,70.0,0.01
2022-02-20,Khavda Renewable Energy Park,140.87060075000002,0.0165448216735253,140.88714557167356,140.89,115527.46,70443.57,5251.25,115.53,70.44,0.01
2022-02-21,Khavda Renewable Energy Park,147.69598877,2.3197935185185186,150.01578228851852,150.02,123012.94,75007.89,5591.5,123.01,75.01,0.01
2022-02-22,Khavda Renewable Energy Park,154.50500065,8.705515672153632,163.21051632215364,163.21,133832.62,81605.26,6083.3,133.83,81.61,0.01
2022-02-23,Khavda Renewable Energy Park,138.684285025,0.1012731481481481,138.78555817314816,138.79,113804.16,69392.78,5172.92,113.8,69.39,0.01
2022-02-24,Khavda Renewable Energy Park,144.9130389933226,0.0,144.9130389933226,144.91,118828.69,72456.52,5401.3,118.83,72.46,0.01
2022-02-25,Khavda Renewable Energy Park,148.2475423,0.0572117969821673,148.30475409698215,148.3,121609.9,74152.38,5527.72,121.61,74.15,0.01
2022-02-26,Khavda Renewable Energy Park,150.77437188,0.0006587105624142,150.7750305905624,150.78,123635.53,75387.52,5619.8,123.64,75.39,0.01
2022-02-27,Khavda Renewable Energy Park,146.12695141,0.6038474622770922,146.7307988722771,146.73,120319.26,73365.4,5469.06,120.32,73.37,0.01
2022-02-28,Khavda Renewable Energy Park,149.94991660000002,0.0064814814814814,149.9563980814815,149.96,122964.25,74978.2,5589.28,122.96,74.98,0.01
2022-03-01,Khavda Renewable Energy Park,150.1386003954144,0.0,150.1386003954144,150.14,123113.65,75069.3,5596.08,123.11,75.07,0.01
2022-03-02,Khavda Renewable Energy Park,153.60696807192002,0.0544878943758573,153.66145596629588,153.66,126002.39,76830.73,5727.38,126.0,76.83,0.01
2022-03-03,Khavda Renewable Energy Park,161.34118764500002,1.2215067215363509,162.56269436653636,162.56,133301.41,81281.35,6059.16,133.3,81.28,0.01
2022-03-04,Khavda Renewable Energy Park,166.7407148,0.1749999999999999,166.91571480000002,166.92,136870.89,83457.86,6221.4,136.87,83.46,0.01
2022-03-05,Khavda Renewable Energy Park,159.23848827049022,0.0,159.23848827049022,159.24,130575.56,79619.24,5935.25,130.58,79.62,0.01
2022-03-06,Khavda Renewable Energy Park,93.50004636487678,3.0006858710562093e-05,93.50007637173547,93.5,76670.06,46750.04,3485.0,76.67,46.75,0.0
2022-03-07,Khavda Renewable Energy Park,136.33671588742484,0.0,136.33671588742484,136.34,111796.11,68168.36,5081.64,111.8,68.17,0.01
2022-03-08,Khavda Renewable Energy Park,148.75279170694802,0.0,148.75279170694802,148.75,121977.29,74376.4,5544.42,121.98,74.38,0.01
2022-03-09,Khavda Renewable Energy Park,156.13976723970242,0.0318435185185184,156.17161075822094,156.17,128060.72,78085.81,5820.94,128.06,78.09,0.01
2022-03-10,Khavda Renewable Energy Park,150.7268301467808,0.0,150.7268301467808,150.73,123596.0,75363.42,5618.0,123.6,75.36,0.01
2022-03-11,Khavda Renewable Energy Park,152.1020998200704,0.0,152.1020998200704,152.1,124723.72,76051.05,5669.26,124.72,76.05,0.01
2022-03-12,Khavda Renewable Energy Park,160.4061502263352,0.0,160.4061502263352,160.41,131533.04,80203.08,5978.77,131.53,80.2,0.01
2022-03-13,Khavda Renewable Energy Park,161.175488080915,0.0,161.175488080915,161.18,132163.9,80587.74,6007.45,132.16,80.59,0.01
2022-03-14,Khavda Renewable Energy Park,158.0916284714052,0.2859091906721533,158.37753766207734,158.38,129869.58,79188.77,5903.16,129.87,79.19,0.01
2022-03-15,Khavda Renewable Energy Park,164.0711867953664,1.353849931412895,165.4250367267793,165.43,135648.53,82712.52,6165.84,135.65,82.71,0.01
2022-03-16,Khavda Renewable Energy Park,161.3131929534884,2.0985155006858696,163.41170845417426,163.41,133997.6,81705.85,6090.8,134.0,81.71,0.01
2022-03-17,Khavda Renewable Energy Park,158.62482919148357,2.5561042524005493,161.18093344388413,161.18,132168.37,80590.47,6007.65,132.17,80.59,0.01
2022-03-18,Khavda Renewable Energy Park,161.28148463086,3.7960479080932767,165.07753253895328,165.08,135363.58,82538.77,6152.89,135.36,82.54,0.01
2022-03-19,Khavda Renewable Energy Park,155.502813658192,8.62685185185185,164.12966551004385,164.13,134586.33,82064.83,6117.56,134.59,82.06,0.01
2022-03-20,Khavda Renewable Energy Park,160.116927682976,10.380824999999996,170.497752682976,170.5,139808.16,85248.88,6354.92,139.81,85.25,0.01
2022-03-21,Khavda Renewable Energy Park,156.93849751118,0.6308814814814814,157.56937899266148,157.57,129206.89,78784.69,5873.04,129.21,78.78,0.01
2022-03-22,Khavda Renewable Energy Park,160.29799032494498,2.0985155006858696,162.39650582563084,162.4,133165.13,81198.25,6052.96,133.17,81.2,0.01
2022-03-23,Khavda Renewable Energy Park,149.82640486302722,5.97666721536351,155.80307207839073,155.8,127758.52,77901.54,5807.21,127.76,77.9,0.01
2022-03-24,Khavda Renewable Energy Park,167.656405360345,1.672671364883402,169.3290767252284,169.33,138849.84,84664.54,6311.36,138.85,84.66,0.01
2022-03-25,Khavda Renewable Energy Park,159.5695051399284,0.0078661179698216,159.57737125789822,159.58,130853.44,79788.69,5947.88,130.85,79.79,0.01
2022-03-26,Khavda Renewable Energy Park,158.54290025270402,0.1808983882030179,158.72379864090703,158.72,130153.51,79361.9,5916.07,130.15,79.36,0.01
2022-03-27,Khavda Renewable Energy Park,164.145143860005,2.255058882030179,166.40020274203516,166.4,136448.17,83200.1,6202.19,136.45,83.2,0.01
2022-03-28,Khavda Renewable Energy Park,157.05490059371638,5.047051851851851,162.10195244556823,162.1,132923.6,81050.98,6041.98,132.92,81.05,0.01
2022-03-29,Khavda Renewable Energy Park,152.044650094392,7.574810425240057,159.61946051963207,159.62,130887.96,79809.73,5949.45,130.89,79.81,0.01
2022-03-30,Khavda Renewable Energy Park,155.8422667140768,0.3024,156.1446667140768,156.14,128038.63,78072.33,5819.94,128.04,78.07,0.01
2022-03-31,Khavda Renewable Energy Park,154.514659687696,0.0,154.514659687696,154.51,126702.02,77257.33,5759.18,126.7,77.26,0.01
2022-04-01,Khavda Renewable Energy Park,174.39515959976,0.0078661179698216,174.40302571772983,174.4,143010.48,87201.51,6500.48,143.01,87.2,0.01
2022-04-02,Khavda Renewable Energy Park,176.28873072623998,0.0058546982167352,176.2945854244567,176.29,144561.56,88147.29,6570.98,144.56,88.15,0.01
2022-04-03,Khavda Renewable Energy Park,175.0430567100864,0.810185185185185,175.8532418952716,175.85,144199.66,87926.62,6554.53,144.2,87.93,0.01
2022-04-04,Khavda Renewable Energy Park,175.68008284387437,1.5199374142661173,177.20002025814048,177.2,145304.02,88600.01,6604.73,145.3,88.6,0.01
2022-04-05,Khavda Renewable Energy Park,107.092130986379,2.770995610425238,109.86312659680424,109.86,90087.76,54931.56,4094.9,90.09,54.93,0.0
2022-04-06,Khavda Renewable Energy Park,108.42668055457038,3.7508573388203024,112.17753789339068,112.18,91985.58,56088.77,4181.16,91.99,56.09,0.0
2022-04-07,Khavda Renewable Energy Park,140.7801927310548,5.615761042524007,146.3959537735788,146.4,120044.68,73197.98,5456.58,120.04,73.2,0.01
2022-04-08,Khavda Renewable Energy Park,159.26480175698396,8.31693525377229,167.58173701075626,167.58,137417.02,83790.87,6246.23,137.42,83.79,0.01
2022-04-09,Khavda Renewable Energy Park,161.09192279231038,2.255058882030179,163.34698167434055,163.35,133944.52,81673.49,6088.39,133.94,81.67,0.01
2022-04-10,Khavda Renewable Energy Park,174.82640483629862,2.662104561042525,177.48850939734115,177.49,145540.58,88744.25,6615.48,145.54,88.74,0.01
2022-04-11,Khavda Renewable Energy Park,135.63813282764798,6.10031851851852,141.7384513461665,141.74,116225.53,70869.23,5282.98,116.23,70.87,0.01
2022-04-12,Khavda Renewable Energy Park,187.9368226509312,13.913724999999998,201.8505476509312,201.85,165517.45,100925.27,7523.52,165.52,100.93,0.01
2022-04-13,Khavda Renewable Energy Park,179.643953173058,10.64928148148148,190.29323465453948,190.29,156040.45,95146.62,7092.75,156.04,95.15,0.01
2022-04-14,Khavda Renewable Energy Park,181.72501052733497,9.85752314814815,191.58253367548312,191.58,157097.68,95791.27,7140.8,157.1,95.79,0.01
2022-04-15,Khavda Renewable Energy Park,184.7014553214094,12.457675548696848,197.15913087010625,197.16,161670.49,98579.57,7348.66,161.67,98.58,0.01
2022-04-16,Khavda Renewable Energy Park,184.793040493776,27.217398079561047,212.01043857333704,212.01,173848.56,106005.22,7902.21,173.85,106.01,0.01
2022-04-17,Khavda Renewable Energy Park,183.8215547872704,12.457675548696848,196.27923033596724,196.28,160948.97,98139.62,7315.86,160.95,98.14,0.01
2022-04-18,Khavda Renewable Energy Park,174.837035676952,3.706026851851852,178.54306252880386,178.54,146405.31,89271.53,6654.79,146.41,89.27,0.01
2022-04-19,Khavda Renewable Energy Park,141.91304288564262,1.9493898148148137,143.86243270045745,143.86,117967.19,71931.22,5362.14,117.97,71.93,0.01
2022-04-20,Khavda Renewable Energy Park,104.63358449651362,3.4445249999999987,108.07810949651362,108.08,88624.05,54039.05,4028.37,88.62,54.04,0.0
2022-04-21,Khavda Renewable Energy Park,172.39253779270598,2.452955795610425,174.8454935883164,174.85,143373.3,87422.75,6516.97,143.37,87.42,0.01
2022-04-22,Khavda Renewable Energy Park,163.32094540889602,2.9976054869684514,166.31855089586446,166.32,136381.21,83159.28,6199.15,136.38,83.16,0.01
2022-04-23,Khavda Renewable Energy Park,184.42494619067864,0.1095929698216734,184.53453916050032,184.53,151318.32,92267.27,6878.11,151.32,92.27,0.01
2022-04-24,Khavda Renewable Energy Park,181.00141435111124,6.546512585733881,187.54792693684516,187.55,153789.3,93773.96,6990.42,153.79,93.77,0.01
2022-04-25,Khavda Renewable Energy Park,186.2126021604508,1.9493898148148137,188.1619919752656,188.16,154292.83,94081.0,7013.31,154.29,94.08,0.01
2022-04-26,Khavda Renewable Energy Park,184.115824196678,8.089433093278465,192.20525728995648,192.21,157608.31,96102.63,7164.01,157.61,96.1,0.01
2022-04-27,Khavda Renewable Energy Park,185.1573967763344,1.779976851851852,186.93737362818624,186.94,153288.65,93468.69,6967.67,153.29,93.47,0.01
2022-04-28,Khavda Renewable Energy Park,191.0324817961384,4.725000000000002,195.7574817961384,195.76,160521.14,97878.74,7296.42,160.52,97.88,0.01
2022-04-29,Khavda Renewable Energy Park,184.4093860675528,9.77205377229081,194.1814398398436,194.18,159228.78,97090.72,7237.67,159.23,97.09,0.01
2022-04-30,Khavda Renewable Energy Park,177.4873767474236,14.239814814814816,191.72719156223843,191.73,157216.3,95863.6,7146.2,157.22,95.86,0.01
2022-05-01,Khavda Renewable Energy Park,184.39169717598296,12.061175,196.45287217598295,196.45,161091.36,98226.44,7322.33,161.09,98.23,0.01
2022-05-02,Khavda Renewable Energy Park,187.575620748912,17.658450377229087,205.2340711261411,205.23,168291.94,102617.04,7649.63,168.29,102.62,0.01
2022-05-03,Khavda Renewable Energy Park,178.754729972434,31.84351851851851,210.59824849095253,210.6,172690.56,105299.12,7849.57,172.69,105.3,0.01
2022-05-04,Khavda Renewable Energy Park,184.211972907072,12.760686968449928,196.97265987552197,196.97,161517.58,98486.33,7341.71,161.52,98.49,0.01
2022-05-05,Khavda Renewable Energy Park,170.73119447925205,0.1372602537722908,170.86845473302432,170.87,140112.13,85434.23,6368.73,140.11,85.43,0.01
2022-05-06,Khavda Renewable Energy Park,180.146260866264,1.1586990054869692,181.30495987175095,181.3,148670.07,90652.48,6757.73,148.67,90.65,0.01
2022-05-07,Khavda Renewable Energy Park,181.7073552824684,1.471173148148148,183.17852843061652,183.18,150206.39,91589.26,6827.56,150.21,91.59,0.01
2022-05-08,Khavda Renewable Energy Park,192.5232741980856,9.687079869684496,202.21035406777008,202.21,165812.49,101105.18,7536.93,165.81,101.11,0.01
2022-05-09,Khavda Renewable Energy Park,190.4535767363064,8.240633573388202,198.69421030969465,198.69,162929.25,99347.11,7405.88,162.93,99.35,0.01
2022-05-10,Khavda Renewable Energy Park,183.19908332616,3.036534945130316,186.23561827129032,186.24,152713.21,93117.81,6941.51,152.71,93.12,0.01
2022-05-11,Khavda Renewable Energy Park,187.4457606048192,1.4234632030178316,188.86922380783705,188.87,154872.76,94434.61,7039.67,154.87,94.43,0.01
2022-05-12,Khavda Renewable Energy Park,179.75213789385603,11.963382167352531,191.71552006120857,191.72,157206.73,95857.76,7145.76,157.21,95.86,0.01
2022-05-13,Khavda Renewable Energy Park,187.05919405085,17.912524931412893,204.9717189822629,204.97,168076.81,102485.86,7639.86,168.08,102.49,0.01
2022-05-14,Khavda Renewable Energy Park,189.208670175052,18.42796210562414,207.63663228067617,207.64,170262.04,103818.32,7739.18,170.26,103.82,0.01
